,id,entity,wiki_code,label,id_dedup
11862,11863,Keystone First Of America Bank Corp,,ORG,11863
11863,11864,Keystone Bancshares Inc,,ORG,11864
11864,11865,Keystone,[[wikidata:Q352991]],ORG,11865
11865,11866,Nppc,,ORG,11866
11866,11867, International Trade CommissionS,,ORG,11867
11867,11868, Canadian Pork Council,[[wikidata:Q96374351]],ORG,11868
11868,11869,Hog Market Dekalb Corp,,ORG,11869
11869,11870,Ltv,,ORG,11870
11870,11871,Steelworkers Ltv CorpS,,ORG,11871
11871,11872,Ltv Steel Corp,,ORG,11872
11872,11873, United Steelworkers Of America,,ORG,11873
11873,11874,Edelman Group,,ORG,11874
11874,11875,Dominion Textile Inc,,ORG,11875
11875,11876,Samjens Acqusition Corp,,ORG,11876
11876,11877,Morgan Stanley,[[wikidata:Q334204]],ORG,11877
11877,11878,Entertainment Marketing Inc,,ORG,11878
11878,11879, Belzbergs Of Canada,,ORG,11879
11879,11880,Geurin,,ORG,11880
11880,11881,Turner,[[wikidata:Q588699]],ORG,11881
11881,11882,EddieS,,ORG,11882
11882,11883,First Union,[[wikidata:Q3072973]],ORG,11883
11883,11884,First Union Corp,,ORG,11884
11884,11885,Commerical Bank,,ORG,11885
11885,11886,International Data Corp,,ORG,11886
11886,11887,EM Warburg,,ORG,11887
11887,11888,Mattel Inc,,ORG,11888
11888,11889,Ingersoll,[[wikidata:Q413731]],ORG,313
11889,11890,Businessland Inc,,ORG,11890
11890,11891,Tandy CorpS,,ORG,11891
11891,11892,Radio Shack,,ORG,11892
11892,11893,Ladd Furniture IncS,,ORG,11893
11893,11894,ClaytonMarcus,,ORG,11894
11894,11895,Cis,[[wikidata:Q299322]],ORG,11895
11895,11896,Cis Technologies Inc,,ORG,11896
11896,11897,Waste Management Board Okays Modulaire,,ORG,11897
11897,11898,Waste Management Inc,,ORG,11898
11898,11899,Burlington Industries IncS,,ORG,11899
11899,11900,Samjens Acquisition CorpS,,ORG,11900
11900,11901,Morgan Stanley Group Inc,,ORG,11901
11901,11902,Painewebber Group Inc ,,ORG,11902
11902,11903,Samjens Lawyers,,ORG,11903
11903,11904,Samjens,,ORG,11904
11904,11905,Edelman,[[wikidata:Q21448897]],ORG,11905
11905,11906,Dominion Textile Ltd,,ORG,11906
11906,11907,Burlington Idustries Inc,,ORG,11907
11907,11908,Securities And Exchange Commission,,ORG,11908
11908,11909,Continental Materials Corp,,ORG,11909
11909,11910,Continental Materials,,ORG,11910
11910,11911,Continental Associates,,ORG,11911
11911,11912,Ameribanc Investors Group,,ORG,11912
11912,11913,Ameribanc,,ORG,11913
11913,11914,Credit Du Nord,,ORG,11914
11914,11915,Discount Corp,,ORG,11915
11915,11916,Bank Of Tokyo,,ORG,11916
11916,11917,First National Bank Of Chicago,,ORG,11917
11917,11918,Discount CorpS,,ORG,11918
11918,11919,Marine Midland Bank,[[wikidata:Q6764170]],ORG,11919
11919,11920,Natsuo,[[wikidata:Q85788021]],ORG,11920
11920,11921,Marine MidlandS,,ORG,11921
11921,11922,First Boston Inc,,ORG,11922
11922,11923,Accion Democratica Party,,ORG,11923
11923,11924, Energy Ministry,,ORG,11924
11924,11925,Etl,,ORG,11925
11925,11926,Esso Singapore Pte Ltd,,ORG,11926
11926,11927,Shell Eastern Petroleum Pte Ltd,,ORG,11927
11927,11928,Mobil Oil Singapore Pte Ltd,,ORG,11928
11928,11929,Nippon Oil Co Ltd,,ORG,11929
11929,11930,Cosmo Oil Co Ltd,,ORG,11930
11930,11931, Petroleum Council,,ORG,11931
11931,11932,Gulf Security Japan,,ORG,11932
11932,11933,Nakasone,[[wikidata:Q21449216]],ORG,11933
11933,11934,Mees Newsletter,,ORG,11934
11934,11935,Mees,[[wikidata:Q349368]],ORG,11935
11935,11936,NonOpec Oman,,ORG,11936
11936,11937, National Economic Development Authority,,ORG,11937
11937,11938,Neda,[[wikidata:Q412204]],ORG,11938
11938,11939, National Statistics Office,,ORG,11939
11939,11940, Economics Ministry,,ORG,11940
11940,11941,Stad Rotterdam,,ORG,11941
11941,11942,Stad RotterdamS,,ORG,11942
11942,11943,Europeesche,,ORG,11943
11943,11944,Aga Ab,,ORG,11944
11944,11945,Igon,[[wikidata:Q658158]],ORG,11945
11945,11946,Union Carbide CorpS,,ORG,11946
11946,11947,Linde Ag,,ORG,11947
11947,11948,Aga,[[wikidata:Q389764]],ORG,11948
11948,11949,Aga France Sa,,ORG,11949
11949,11950,Santos Ltd,,ORG,11950
11950,11951,Kohl,[[wikidata:Q279654]],ORG,11951
11951,11952,Overlook PoehlS,,ORG,11952
11952,11953,Citibank Ag,,ORG,11953
11953,11954, Bank Of Finland,,ORG,11954
11954,11955, Kuwait News Agency,[[wikidata:Q1794764]],ORG,11955
11955,11956,British Petroleum Lp,,ORG,11956
11956,11957,Shell UK Ltd,,ORG,11957
11957,11958,Lpg,,ORG,11958
11958,11959,AlRiyadh,,ORG,11959
11959,11960, Central BankS,,ORG,11960
11960,11961,Bank Of England,,ORG,11961
11961,11962,Glynwed,,ORG,11962
11962,11963,Stg Glynwed International Plc,,ORG,11963
11963,11964,Gallaher Ltd,,ORG,11964
11964,11965,Fip,,ORG,11965
11965,11966, Argosystems Board,,ORG,11966
11966,11967,United Westburneshares Dumez Investments Inc,,ORG,11967
11967,11968,United Westburne Industries Ltd,,ORG,11968
11968,11969,Dumez,,ORG,11969
11969,11970,Unicorp Canada Corp ,,ORG,11970
11970,11971,Westburne International Ltd,,ORG,11971
11971,11972,Agip,[[wikidata:Q377915]],ORG,11972
11972,11973,Carolco,,ORG,11973
11973,11974,Lieberman Lieberman Enterprises Inc,,ORG,11974
11974,11975,Carolco Pictures Inc,,ORG,11975
11975,11976,Morgan Grenfell Securities,,ORG,11976
11976,11977,Morgan GrenfellS,,ORG,11977
11977,11978,Bell Forecast,,ORG,11978
11978,11979,Justin Silverton,,ORG,11979
11979,11980,Buckmaster,[[wikidata:Q21509925]],ORG,11980
11980,11981,Greenwell Montagu Gilt,,ORG,11981
11981,11982,Chase Manhattan,[[wikidata:Q16768782]],ORG,40
11982,11983,Eni,[[wikidata:Q565594]],ORG,11983
11983,11984,Standard Bank Ltd,,ORG,11984
11984,11985,Basix Corp To,,ORG,11985
11985,11986,Basix Corp,,ORG,11986
11986,11987,Basix,,ORG,11987
11987,11988,Industries Inc,,ORG,11988
11988,11989,Flotilla Sri Lanka,,ORG,11989
11989,11990,Jaffna,[[wikidata:Q215277]],ORG,11990
11990,11991, Imf And World Bank,,ORG,11991
11991,11992,Central Kansas,,ORG,11992
11992,11993,Grace,[[wikidata:Q295047]],ORG,11993
11993,11994,Monier Csr Ltd,,ORG,11994
11994,11995,Montrose,[[wikidata:Q229098]],ORG,563
11995,11996,Montrose Capital,,ORG,11996
11996,11997,Icco,,ORG,11997
11997,11998,Acme Precision,,ORG,11998
11998,11999,Acme Precision Products Inc,,ORG,11999
11999,12000,Acme,[[wikidata:Q296960]],ORG,12000
12000,12001,Brewer Carling OKeefe Ltd,,ORG,12001
12001,12002,Carling Series,,ORG,12002
12002,12003, National Broiler Council,,ORG,12003
12003,12004,US House,,ORG,12004
12004,12005,Ronda Inc,,ORG,12005
12005,12006,Healthsouth,,ORG,12006
12006,12007,Healthsouth Rehabilitation Corp,,ORG,12007
12007,12008,Banc One,,ORG,12008
12008,12009,Banc One Corp,,ORG,12009
12009,12010,First National Bank Of Bloomington,,ORG,12010
12010,12011,Orion Broadcast,,ORG,12011
12011,12012,Orion Broadcast Group Inc,,ORG,12012
12012,12013,Orion Financial Services Corp Subsidiary,,ORG,12013
12013,12014,Purchase Fn Realty Services Inc,,ORG,12014
12014,12015,Lawson,[[wikidata:Q451329]],ORG,875
12015,12016, State Statistics Institute,,ORG,12016
12016,12017,US Energy,,ORG,12017
12017,12018, Senate Energy Committee,,ORG,12018
12018,12019,Hodel,[[wikidata:Q1622675]],ORG,12019
12019,12020,Samjens Acquisition Corp,,ORG,12020
12020,12021,Morgan Stanley Group,,ORG,12021
12021,12022,Samjens Bid,,ORG,12022
12022,12023,Westin Hotels Limited Partnership,,ORG,12023
12023,12024,Allegis Sold,,ORG,12024
12024,12025,Westin Hotels,,ORG,12025
12025,12026,Transworld Industries Inc,,ORG,12026
12026,12027,Spiridellis Consulting Group Inc,,ORG,12027
12027,12028,Control Data Corp,,ORG,12028
12028,12029,Control Data,,ORG,12029
12029,12030,Lukman,[[wikidata:Q12795333]],ORG,12030
12030,12031,Schroeder Munchmeyer,,ORG,12031
12031,12032,Hengst Investment Gmbh,,ORG,12032
12032,12033,Bethmann Bank,[[wikidata:Q1184020]],ORG,12033
12033,12034,Hengst,,ORG,12034
12034,12035,Bethmann,[[wikidata:Q17142284]],ORG,12035
12035,12036,Saarbruecken,,ORG,12036
12036,12037,Alcan,[[wikidata:Q2832082]],ORG,12037
12037,12038,Alcan Aluminium Ltd,,ORG,12038
12038,12039,ExUsda,,ORG,12039
12039,12040,Foreman,[[wikidata:Q453892]],ORG,12040
12040,12041, Prudhoe Bay Oil Field,[[wikidata:Q1604978]],ORG,12041
12041,12042,Crown,[[wikidata:Q170984]],ORG,12042
12042,12043,Sara Lee CorpS,,ORG,12043
12043,12044,Stewart,[[wikidata:Q41424]],ORG,12044
12044,12045,Ncnb Corp,,ORG,12045
12045,12046,Centrabank Inc,,ORG,12046
12046,12047,Bbc Ag Brown Boveri,,ORG,12047
12047,12048,Cie,,ORG,12048
12048,12049, National BankS,,ORG,12049
12049,12050,National Bank,,ORG,12050
12050,12051,CibaGeigy Corp,,ORG,12051
12051,12052,CibaGeigy Ag,,ORG,12052
12052,12053,Morgan Stanley And Co Inc,,ORG,12053
12053,12054,Nikko Securities Co International Inc,,ORG,12054
12054,12055,Shearson Lehman Government Securities Inc,,ORG,12055
12055,12056,Technology Atlantic Richfield Co,,ORG,12056
12056,12057,Texas Eastern CorpS,,ORG,12057
12057,12058,Halcon Sd Group,,ORG,12058
12058,12059,Arco,[[wikidata:Q229422]],ORG,12059
12059,12060, American Petroleum InstituteS,,ORG,12060
12060,12061, US Energy Information Administration,,ORG,12061
12061,12062,State,[[wikidata:Q12251220]],ORG,12062
12062,12063,Shultz,,ORG,12063
12063,12064,Builders Inc,,ORG,12064
12064,12065,Acp States,,ORG,12065
12065,12066,Acp Countries,,ORG,12066
12066,12067,Acp,,ORG,12067
12067,12068,Ball Corp Completes,,ORG,12068
12068,12069,Verac Ball Corp,,ORG,12069
12069,12070,Verac Inc,,ORG,12070
12070,12071,Explorations Ltd,,ORG,12071
12071,12072,Skyline,[[wikidata:Q465837]],ORG,12072
12072,12073,Kan,[[wikidata:Q250092]],ORG,12073
12073,12074,New York Mercantile ExchangeS,,ORG,12074
12074,12075,Neti Technologies,,ORG,12075
12075,12076,Neti Technologies Inc,,ORG,12076
12076,12077,Huron Leasing Inc,,ORG,12077
12077,12078,Vancouver Stock Exchange,[[wikidata:Q7914256]],ORG,12078
12078,12079,Pacificorp Buys,,ORG,12079
12079,12080,Thomas Nationwide Computer Corp,,ORG,12080
12080,12081,Thomas Nationwide,,ORG,12081
12081,12082,International Business Machines Corp Equipment,,ORG,12082
12082,12083,Pacificorp,,ORG,12083
12083,12084,Fmc Corp,,ORG,12084
12084,12085,Venture Fmc Corp,,ORG,12085
12085,12086,IndoThai,,ORG,12086
12086,12087,Thai Peroxide Co Ltd,,ORG,12087
12087,12088,France Fund Inc,,ORG,12088
12088,12089,Lynch,[[wikidata:Q224968]],ORG,12089
12089,12090,Becor Stock Lynch Corp,,ORG,12090
12090,12091,Each Becor Western Inc,,ORG,12091
12091,12092,Bcw Acquisition Inc,,ORG,12092
12092,12093,Becor,,ORG,12093
12093,12094,Becor Managment,,ORG,12094
12094,12095,Shipholding Group Inc,,ORG,12095
12095,12096,Hyman,[[wikidata:Q21451053]],ORG,12096
12096,12097,BF Goodrich Canada,,ORG,12097
12097,12098,BF Goodrich Canada Inc,,ORG,12098
12098,12099,Ys,[[wikidata:Q1048500]],ORG,12099
12099,12100,Petromont Inc Petrochemical,,ORG,12100
12100,12101,Union Carbide Canada Ltd,,ORG,12101
12101,12102,Sgf Industrial Development Group,,ORG,12102
12102,12103, Federal National Energy Board,,ORG,12103
12103,12104,Mueller,[[wikidata:Q1951751]],ORG,12104
12104,12105,Mueller Brass Co,,ORG,12105
12105,12106,N Pak,,ORG,12106
12106,12107,N Pak Stores Inc,,ORG,12107
12107,12108,Pnp,,ORG,12108
12108,12109,Sims,[[wikidata:Q293842]],ORG,12109
12109,12110,Viacom,[[wikidata:Q12778462]],ORG,12110
12110,12111,Asamera Inc,,ORG,12111
12111,12112,Petroleum North America Ltd,,ORG,12112
12112,12113,Viacom International Inc,,ORG,12113
12113,12114,CarseyWerner,,ORG,12114
12114,12115,Aegon NV,,ORG,12115
12115,12116,Aegon US Holding Corp,,ORG,12116
12116,12117,Life Investors Inc,,ORG,12117
12117,12118,Wesbanco,,ORG,12118
12118,12119,Sissonville Wesbanco Inc,,ORG,12119
12119,12120, Bank Of Sissonville,,ORG,12120
12120,12121,Hollinger Inc,,ORG,12121
12121,12122,Unimedia Inc,,ORG,12122
12122,12123,Hollinger,[[wikidata:Q966623]],ORG,12123
12123,12124,Texas Eastern,,ORG,12124
12124,12125,Texas Eastern Corp,,ORG,12125
12125,12126,Federal Energy Regulatory Commission,[[wikidata:Q3067862]],ORG,11132
12126,12127,Usx CorpS,,ORG,12127
12127,12128,Uss Division,,ORG,12128
12128,12129,Louis Dreyfus Corporation,,ORG,12129
12129,12130,Farmers Home Administration,[[wikidata:Q5435788]],ORG,12130
12130,12131,Conagra Poultry Co,,ORG,12131
12131,12132,Gress Foods Inc,,ORG,12132
12132,12133,Serva International Ltd,,ORG,12133
12133,12134,Phelps Dodge Corp Officials,,ORG,12134
12134,12135,Kennecott Corp,,ORG,12135
12135,12136,British Petroleum Co PlcS,,ORG,12136
12136,12137,Durham,[[wikidata:Q218804]],ORG,598
12137,12138,Banc Texas,,ORG,12138
12138,12139,University Of Massachusetts,,ORG,12139
12139,12140,Banc Texas Group Inc,,ORG,12140
12140,12141, Office Of Technology,,ORG,12141
12141,12142,Ota,,ORG,12142
12142,12143, Congressional Budget Office,[[wikidata:Q1125991]],ORG,12143
12143,12144,Cbo,,ORG,12144
12144,12145,Api,,ORG,12145
12145,12146,Continental Materials Corp Stock,,ORG,12146
12146,12147,Continental Materials Board,,ORG,12147
12147,12148,Phelps Dodge Corp,,ORG,12148
12148,12149,Phelps Dodge,[[wikidata:Q984130]],ORG,12149
12149,12150,Ico Mexico,,ORG,12150
12150,12151,Canada Amoco CorpS,,ORG,12151
12151,12152,Amoco Canada Petroleum Co Ltd,,ORG,12152
12152,12153,Dome Petroleum Ltd,,ORG,12153
12153,12154,Amoco Canada,,ORG,12154
12154,12155,Amoco CanadaS,,ORG,12155
12155,12156,Amoco CanadaDome,,ORG,12156
12156,12157,Warner,[[wikidata:Q232461]],ORG,12157
12157,12158,United Nations Multinational Force,,ORG,12158
12158,12159, Occidental Petroleum Corp ,,ORG,12159
12159,12160,Eln,,ORG,12160
12160,12161,Occidental,[[wikidata:Q416166]],ORG,12161
12161,12162,Midway Airlines Inc,,ORG,12162
12162,12163,Fmr Corp,,ORG,12163
12163,12164,Wickes,[[wikidata:Q7998350]],ORG,12164
12164,12165,Purchase Wickes Cos Inc,,ORG,12165
12165,12166,Dura Corp,,ORG,12166
12166,12167,Dura,[[wikidata:Q423793]],ORG,12167
12167,12168,Strike Cominco Ltd,,ORG,12168
12168,12169,Ball Corp,,ORG,12169
12169,12170,Narrows New ZealandS,,ORG,12170
12170,12171,Minpeco SA,,ORG,12171
12171,12172,Minpeco,,ORG,12172
12172,12173,Chase Home Mortgage Corp,,ORG,12173
12173,12174,Chase Manhattan Corp ,,ORG,12174
12174,12175, Agriculture DepartmentS,,ORG,12175
12175,12176,National Corp,,ORG,12176
12176,12177,Bank Of Germany,,ORG,12177
12177,12178,Mitsubishi Of Japan,,ORG,12178
12178,12179,Senate Appropriations Committee,,ORG,12179
12179,12180,Manufacturers Hanover,,ORG,12180
12180,12181,Merrill Lynch Economics,,ORG,12181
12181,12182, Bank Of Korea,,ORG,12182
12182,12183,Citibank Ltd,,ORG,12183
12183,12184,America West Airlines Inc,,ORG,12184
12184,12185,Abeles,[[wikidata:Q21497716]],ORG,12185
12185,12186,Ansett,,ORG,12186
12186,12187,Ansett Transport Industries,,ORG,12187
12187,12188,Ansett Airlines,,ORG,12188
12188,12189,Tnt Ltd,,ORG,12189
12189,12190,News Corp Ltd,,ORG,12190
12190,12191,Kwik,[[wikidata:Q6450411]],ORG,12191
12191,12192,Dairy Farm,,ORG,12192
12192,12193,Dairy FarmS,,ORG,12193
12193,12194,Jardine Strategic Holdings Ltd,,ORG,12194
12194,12195,Jardine StrategicS,,ORG,12195
12195,12196,Shanghai Banking Corp ,,ORG,12196
12196,12197,Upward South African YearOnYear,,ORG,12197
12197,12198, Perth Mint,[[wikidata:Q917524]],ORG,12198
12198,12199,Bank Of Korea,,ORG,12199
12199,12200, Department Of Resources And Energy,,ORG,12200
12200,12201,Air New Zealand,[[wikidata:Q204296]],ORG,12201
12201,12202, New Zealand Government,[[wikidata:Q3526359]],ORG,12202
12202,12203,New Zealand Ltd,,ORG,12203
12203,12204,Petroleum Corp Of New Zealand Ltd,,ORG,12204
12204,12205,Toshiba,[[wikidata:Q49125]],ORG,12205
12205,12206,Ec Toshiba Corp,,ORG,12206
12206,12207,Sharp Corp,,ORG,12207
12207,12208, Belgian National Bank,,ORG,12208
12208,12209,Pertamina,[[wikidata:Q1641044]],ORG,12209
12209,12210,Osp,[[wikidata:Q948090]],ORG,610
12210,12211, European Monetary Cooperation Fund,[[wikidata:Q3075828]],ORG,12211
12211,12212,Societe Generale,,ORG,12212
12212,12213,Makers SaintGobain,,ORG,12213
12213,12214,Cie Financiere De Suez,,ORG,12214
12214,12215, Fiji Sugar Corp,,ORG,12215
12215,12216,Fiji Sugar Corp,,ORG,12216
12216,12217,Ganilau,,ORG,12217
12217,12218, Fiji Development Bank,,ORG,12218
12218,12219,Bank Of England UK,,ORG,12219
12219,12220, Employment Department,,ORG,12220
12220,12221,Pioneer Sugar,,ORG,12221
12221,12222,Pioneer,[[wikidata:Q2096314]],ORG,12222
12222,12223,Sandvik,[[wikidata:Q1753718]],ORG,12223
12223,12224,Sandvik Ab,,ORG,12224
12224,12225,Societe Generale De Belgique,,ORG,12225
12225,12226,Thomson Grand Public,,ORG,12226
12226,12227,Thorn EmiS,,ORG,12227
12227,12228,Thomson Thomson Grand Public,,ORG,12228
12228,12229,Thorn Emi Audiovisual Thomson Grand Public,,ORG,12229
12229,12230,Thomson Sa,,ORG,12230
12230,12231,Thorn Emi,,ORG,12231
12231,12232,Garcin,[[wikidata:Q1146259]],ORG,12232
12232,12233,Noranda Subsidiary,,ORG,12233
12233,12234,Jwt,,ORG,12234
12234,12235,Wpp Group Plc,,ORG,12235
12235,12236,Jwt Group Inc,,ORG,12236
12236,12237,Wpp Group,,ORG,12237
12237,12238,J Walter Thompson Co,,ORG,12238
12238,12239,Jwt GroupS,,ORG,12239
12239,12240,Golden Parachutes,,ORG,12240
12240,12241,Gillette,[[wikidata:Q503592]],ORG,12241
12241,12242,Unilever Plc,,ORG,12242
12242,12243, Gillette Co ,,ORG,12243
12243,12244, Revlon Group Inc,,ORG,12244
12244,12245,Sorg,[[wikidata:Q7563450]],ORG,12245
12245,12246,Sorg Inc,,ORG,12246
12246,12247,ResearchCottrell Halcyon Investments,,ORG,12247
12247,12248,ResearchCottrell Inc,,ORG,12248
12248,12249,United Employees,,ORG,12249
12249,12250,United,[[wikidata:Q239790]],ORG,950
12250,12251, Airline Pilots Association,,ORG,12251
12251,12252,Nat West,,ORG,12252
12252,12253,Harcourt Brace,,ORG,12253
12253,12254,Rpt  European Trade,,ORG,12254
12254,12255, European Coffee Trade Federation Meeting,,ORG,12255
12255,12256,Ica,,ORG,12256
12256,12257,First Data Management,,ORG,12257
12257,12258,First Data Management Co Inc,,ORG,12258
12258,12259,Firsst Data Management,,ORG,12259
12259,12260,World Bank Farm Reform Proposals,,ORG,12260
12260,12261,House Agriculture Committee,,ORG,12261
12261,12262,Arp,[[wikidata:Q226544]],ORG,12262
12262,12263, American Farm Bureau Federation,[[wikidata:Q4743741]],ORG,12263
12263,12264, New Zealand Dollar,,ORG,12264
12264,12265,United Western,,ORG,12265
12265,12266,Rooter Corp,,ORG,12266
12266,12267,United WesternS,,ORG,12267
12267,12268,DIn,,ORG,12268
12268,12269,World Bank Farm Reform Ideas Indonesia,,ORG,12269
12269,12270,Liberty Financial,,ORG,12270
12270,12271,Westcoast,[[wikidata:Q16944464]],ORG,12271
12271,12272,Agip Properties Westcoast Transmission Co Ltd,,ORG,12272
12272,12273,Agip Canada Ltd,,ORG,12273
12273,12274,Agip Spa,,ORG,12274
12274,12275,Eni Group,,ORG,12275
12275,12276,Agip Canada,,ORG,12276
12276,12277,Nettleton Financial Corp,,ORG,12277
12277,12278,Texas First Brokerage Services Inc,,ORG,12278
12278,12279,Shell Canada,[[wikidata:Q1360622]],ORG,12279
12279,12280,Liberty Financial Announces,,ORG,12280
12280,12281,Equimark Liberty Financial Group Inc,,ORG,12281
12281,12282,Liberty Savings Bank,,ORG,12282
12282,12283,Equimark Corp,,ORG,12283
12283,12284,Equibank,,ORG,12284
12284,12285,Equimark,,ORG,12285
12285,12286,Liberty,[[wikidata:Q2979]],ORG,12286
12286,12287,Liberty Savings,,ORG,12287
12287,12288,Revlon Gillette Co,,ORG,12288
12288,12289, Gillette Board,,ORG,12289
12289,12290,Revlon And Gillette Before,,ORG,12290
12290,12291, Gillette Board Of Directors,,ORG,12291
12291,12292,Becor Western Talks,,ORG,12292
12292,12293,Becor Western Inc,,ORG,12293
12293,12294,Lynch Corp,,ORG,12294
12294,12295,Bcw Acquisitions Inc,,ORG,12295
12295,12296,Farmers,,ORG,12296
12296,12297,W Berisford Plc,,ORG,12297
12297,12298,Brokers Phillips,,ORG,12298
12298,12299,Chase ManhattanS,,ORG,12299
12299,12300,Kleinwort Grieveson Securities,,ORG,12300
12300,12301, US League Of,,ORG,12301
12301,12302,Wti,,ORG,12302
12302,12303, Department Of Transportation,,ORG,12303
12303,12304,Sanford C Bernstein,,ORG,12304
12304,12305,Pzena,,ORG,12305
12305,12306,Canadian Shell Canada,,ORG,12306
12306,12307, Royal DutchShell Group,,ORG,12307
12307,12308,EdmontonSwann Hills,,ORG,12308
12308,12309, Commodity Board For Margarine,,ORG,12309
12309,12310,Mvo,,ORG,12310
12310,12311,De Bruyn,[[wikidata:Q961444]],ORG,12311
12311,12312, United Nations Food And Agriculture Organization,,ORG,12312
12312,12313,Fao,,ORG,12313
12313,12314,Diamond Shamrock,[[wikidata:Q16973722]],ORG,12314
12314,12315,Southland Corp,,ORG,12315
12315,12316,Bbl Southland Corp Raised,,ORG,12316
12316,12317,Murphy,[[wikidata:Q1953798]],ORG,12317
12317,12318,Southland CorpS,,ORG,12318
12318,12319,Citgo Petroleum,,ORG,12319
12319,12320,Citgo,[[wikidata:Q2974437]],ORG,12320
12320,12321,Unimedia Inc,,ORG,12321
12321,12322,Carling OKeefe Ltd,,ORG,12322
12322,12323,La Societe Media Quebec,,ORG,12323
12323,12324,Sun Co,,ORG,12324
12324,12325,Phillips Petroleum,,ORG,12325
12325,12326,Phillips Petroleum Co,,ORG,12326
12326,12327,Wts,,ORG,12327
12327,12328,Sun Co,,ORG,12328
12328,12329,Deminex Ag,,ORG,12329
12329,12330,PetroCanada,,ORG,12330
12330,12331, European Community Commission,,ORG,12331
12331,12332,Union Pacific Resources,,ORG,12332
12332,12333,Bank Of Italy,,ORG,12333
12333,12334, Bank Of Italy,,ORG,12334
12334,12335,Becor Western,,ORG,12335
12335,12336,Western Gear Corp Subsidiary,,ORG,12336
12336,12337,Bcw Acquisition Inc,,ORG,12337
12337,12338,Uss Steelmaking,,ORG,12338
12338,12339,Armco Inc,,ORG,12339
12339,12340,Uss,,ORG,12340
12340,12341,Ltv Steel Co,,ORG,12341
12341,12342,Ltv Corp,,ORG,12342
12342,12343,National Intergroup Inc,,ORG,12343
12343,12344,Coastal Corp,,ORG,12344
12344,12345, New York Fed,,ORG,12345
12345,12346,National Intergroup,,ORG,12346
12346,12347,Permian Corp,,ORG,12347
12347,12348,Rio TintoZinc Corp PlcS,,ORG,12348
12348,12349, Press Association,,ORG,12349
12349,12350,Berg Ventures Southmark Corp,,ORG,12350
12350,12351,Berg Ventures Inc,,ORG,12351
12351,12352,Berg Harmon Associates,,ORG,12352
12352,12353,Berg Harmon Limited Partners,,ORG,12353
12353,12354,Mielke,[[wikidata:Q21488972]],ORG,12354
12354,12355,PanAlbertaUnited Gas,,ORG,12355
12355,12356,PanAlberta Gas Ltd,,ORG,12356
12356,12357,PanAlberta,,ORG,12357
12357,12358,PanAlbertaS,,ORG,12358
12358,12359,Allied Stores Corp To,,ORG,12359
12359,12360,Sibley,[[wikidata:Q347183]],ORG,12360
12360,12361,Unocal,,ORG,12361
12361,12362,Chemicals Inc,,ORG,12362
12362,12363,Reichhold Ltd,,ORG,12363
12363,12364,Xerox,[[wikidata:Q152433]],ORG,12364
12364,12365,Xerox CorpS,,ORG,12365
12365,12366,Xerox Ltd,,ORG,12366
12366,12367,Xerox South Africa Pty Ltd,,ORG,12367
12367,12368,Fintech,,ORG,12368
12368,12369, Johannesburg Stock Exchange,,ORG,12369
12369,12370,Xerox South Africa,,ORG,12370
12370,12371,Gatt Council,,ORG,12371
12371,12372,Light Louisiana,,ORG,12372
12372,12373,Allegheny International,,ORG,12373
12373,12374,Units Allegheny International Inc,,ORG,12374
12374,12375,Chemetron Railway Products Inc,,ORG,12375
12375,12376,Allegheny Axle Co,,ORG,12376
12376,12377,Kleinwort Benson Group,,ORG,12377
12377,12378, African Development Bank,[[wikidata:Q340195]],ORG,12378
12378,12379, Zambian,,ORG,12379
12379,12380,Rio Port,,ORG,12380
12380,12381,Fluor,[[wikidata:Q1002150]],ORG,12381
12381,12382,Fluor Corp,,ORG,12382
12382,12383,Cf Industries IncS,,ORG,12383
12383,12384,Msuya,,ORG,12384
12384,12385,Leaseway Transportation,,ORG,12385
12385,12386,Leaseway Transportation Corp,,ORG,12386
12386,12387,Puerto Rico Inc,,ORG,12387
12387,12388,Caguas Central Federal Savings Bank,,ORG,12388
12388,12389,Ibc,,ORG,12389
12389,12390,A Reuter Report,,ORG,12390
12390,12391,Magellan,,ORG,12391
12391,12392,Rko,,ORG,12392
12392,12393,Pinnacle West Capital,[[wikidata:Q26110522]],ORG,12393
12393,12394,Pinnacle West Capital Corp,,ORG,12394
12394,12395,Malapai Resources Co Units,,ORG,12395
12395,12396,Westinghouns Electric Corp,,ORG,12396
12396,12397, New York,[[wikidata:Q22654]],ORG,137
12397,12398,AccuWear Inc,,ORG,12398
12398,12399,Pennwalt Corp,,ORG,12399
12399,12400,S African Union,,ORG,12400
12400,12401,Johnson Maty Plc,,ORG,12401
12401,12402,Maty Rustenburg Ltd,,ORG,12402
12402,12403,Johnson Maty,,ORG,12403
12403,12404,Leader Development Corp,,ORG,12404
12404,12405,Clinton American Corp,,ORG,12405
12405,12406,Clinton,[[wikidata:Q11003143]],ORG,1536
12406,12407,Properties Cheyenne Resources Inc,,ORG,12407
12407,12408,Cheyenne,[[wikidata:Q322951]],ORG,446
12408,12409,Crane,[[wikidata:Q232612]],ORG,12409
12409,12410,Marley Unit Crane Co,,ORG,12410
12410,12411,Chicago Heater Co Inc,,ORG,12411
12411,12412,Pengo Industries Inc,,ORG,12412
12412,12413,Pengo International Inc Subsidiary,,ORG,12413
12413,12414,John Wood Group Plc,,ORG,12414
12414,12415,Pengo,[[wikidata:Q394964]],ORG,12415
