,id,name,label,mentions,articles
11068,11069,fine candies inc,ORG,1,['training/8544']
11069,11070,golden grain macaroni co,ORG,1,['training/8544']
11070,11071,graphics industries inc,ORG,1,['training/8546']
11071,11072,&lt;holladay-tyler printing corp>,ORG,1,['training/8546']
11072,11073,hughes',ORG,1,['training/8553']
11073,11074,hughes tool co.,ORG,1,['training/8553']
11074,11075,amtorg,ORG,1,['training/856']
11075,11076,shearson lehman brothers inc brokerage,ORG,3,"['training/8561', 'training/8628', 'training/8666']"
11076,11077,nippon life insurance co,ORG,1,['training/8561']
11077,11078,the shearson board,ORG,1,['training/8561']
11078,11079,sterivet laboratories ltd,ORG,2,"['training/8562', 'training/8722']"
11079,11080,the chicago mercantile exchange's,ORG,1,['training/8563']
11080,11081,the chicago exchange,ORG,1,['training/8563']
11081,11082,melamed,ORG,2,"['training/8563', 'training/8563']"
11082,11083,dellsher investment co inc,ORG,1,['training/8563']
11083,11084,the greens creek joint venture,ORG,1,['training/8567']
11084,11085,amselco minerals inc,ORG,2,"['training/8567', 'training/8854']"
11085,11086,the greens creek venture,ORG,1,['training/8567']
11086,11087,us sprint's,ORG,1,['training/8569']
11087,11088,att lines,ORG,1,['training/8569']
11088,11089,deltec avalon corp,ORG,1,['training/8571']
11089,11090,&lt;deltec panamerica sa>,ORG,1,['training/8571']
11090,11091,avalon,ORG,4,"['training/8571', 'training/8571', 'training/8571', 'training/8571']"
11091,11092,deltec,ORG,2,"['training/8571', 'training/8571']"
11092,11093,avalon stock,ORG,1,['training/8571']
11093,11094,shearson lehman bros inc,ORG,1,['training/8571']
11094,11095,keystone the quaker,ORG,1,['training/8572']
11095,11096,fine candies inc unit,ORG,1,['training/8572']
11096,11097,golden grain macaroni co.,ORG,1,['training/8572']
11097,11098,oklahoma state university,ORG,1,['training/8574']
11098,11099,cbi,ORG,12,"['training/8585', 'training/8585', 'training/8585', 'training/8585', 'training/8585', 'training/8585', 'training/8661', 'training/8661', 'training/8661', 'training/8661', 'training/8661', 'training/8661']"
11099,11100,cbi economic situation committee,ORG,1,['training/8585']
11100,11101,cathay pacific airways ltd,ORG,1,['training/8595']
11101,11102,hong leong securities ltd,ORG,1,['training/8595']
11102,11103,swire properties ltd,ORG,1,['training/8595']
11103,11104,hoare govett asia ltd,ORG,2,"['training/8595', 'training/9139']"
11104,11105,reuters bilateral trade,ORG,2,"['training/8599', 'training/8725']"
11105,11106,shell australia,ORG,1,['training/8600']
11106,11107,&lt;shell australia ltd>,ORG,1,['training/8600']
11107,11108,gosper,ORG,1,['training/8600']
11108,11109,sumita,ORG,7,"['training/8607', 'training/8658', 'training/8710', 'training/9134', 'training/9138', 'training/9216', 'training/9220', 'test/17943', 'training/10657', 'training/10659', 'training/10769']"
11109,11110,the ministry of electric power,ORG,1,['training/8613']
11110,11111,santos bid &lt;tmoc resources ltd>,ORG,1,['training/8615']
11111,11112,santos ltd's,ORG,1,['training/8615']
11112,11113,macquarie hill samuel,ORG,2,"['training/8615', 'training/8615']"
11113,11114,&lt;elders resources ltd>,ORG,1,['training/8615']
11114,11115,tmoc. &lt;avalon corp>,ORG,1,['training/8615']
11115,11116,williams holdings,ORG,3,"['training/8617', 'training/8618', 'training/8618']"
11116,11117,williams holdings plc,ORG,1,['training/8618']
11117,11118,norcros plc,ORG,1,['training/8618']
11118,11119,410p,ORG,1,"['training/8618', 'test/16145']"
11119,11120,&lt;bunzl plc>,ORG,1,['training/8618']
11120,11121,733p,ORG,1,['training/8618']
11121,11122,mitsui bank ltd's,ORG,2,"['training/8621', 'training/8664']"
11122,11123,u.s. federal reserve,ORG,2,"['test/18370', 'training/10382', 'training/11203', 'training/5778', 'training/5858', 'training/9295', 'training/8621', 'training/8664']"
11123,11124,banking corp.,ORG,2,"['training/8621', 'training/8664']"
11124,11125,dai-ichi kangyo's,ORG,2,"['training/8621', 'training/8664']"
11125,11126,kleinwort benson international inc,ORG,2,"['training/8628', 'training/8666']"
11126,11127,nippon life staff,ORG,2,"['training/8628', 'training/8666']"
11127,11128,sumitomo life insurance co,ORG,2,"['training/8628', 'training/8666']"
11128,11129,"goldman, sachs and co. smithson",ORG,2,"['training/8628', 'training/8666']"
11129,11130,the cooper basin producer earlier,ORG,1,['training/8630']
11130,11131,750p,ORG,1,"['training/8618', 'training/8632']"
11131,11132,629p,ORG,1,['training/8632']
11132,11133,kentucky central,ORG,1,['training/865']
11133,11134,german feb,ORG,1,['training/8654']
11134,11135,navy,ORG,1,['training/8675']
11135,11136,tehran radio,ORG,1,['training/8675']
11136,11137,ford europe,ORG,1,['training/868']
11137,11138,whipple,ORG,2,"['training/868', 'training/868']"
11138,11139,418p,ORG,1,['training/8685']
11139,11140,397p,ORG,1,"['training/8685', 'training/8618']"
11140,11141,&lt;burns,ORG,1,['training/8689']
11141,11142,&lt;hoare govett ltd> london,ORG,1,['training/8689']
11142,11143,the chemlawn board,ORG,1,['training/8691']
11143,11144,economic planning board,ORG,1,['training/870']
11144,11145,triangle microwave inc,ORG,1,['training/8704']
11145,11146,kdi,ORG,2,"['training/8704', 'training/8704', 'training/8704']"
11146,11147,eastern nebraska,ORG,2,"['training/8705', 'training/8705']"
11147,11148,woolworth u.k.,ORG,1,['training/8707']
11148,11149,developers &lt;rosehaugh plc>,ORG,1,['training/8707']
11149,11150,bankers &lt;drexel burnham lambert inc>,ORG,1,['training/8711']
11150,11151,chase bank ag's,ORG,1,['training/8714']
11151,11152,transnational industries inc,ORG,1,['training/8716']
11152,11153,alloytek inc jet,ORG,1,['training/8716']
11153,11154,western financial corp,ORG,1,['training/8717']
11154,11155,john alden life insurance co,ORG,1,['training/8717']
11155,11156,john alden management group,ORG,1,['training/8717']
11156,11157,general electric credit corp,ORG,1,['training/8717']
11157,11158,the bank of tokyo's,ORG,1,['training/872']
11158,11159,narusawa,ORG,1,['training/872']
11159,11160,credit &lt;qintex ltd> of brisbane,ORG,1,['training/8730']
11160,11161,news corp ltd's,ORG,1,['training/8732']
11161,11162,fox television stations inc subsidiary,ORG,1,['training/8732']
11162,11163,mcrae industries &lt;mri-a,ORG,1,['training/8733']
11163,11164,mccrae industries inc,ORG,1,['training/8733']
11164,11165,columbia first,ORG,1,['training/8734']
11165,11166,bank columbia,ORG,1,['training/8734']
11166,11167,149.05/15,ORG,1,['training/8735']
11167,11168,iac,ORG,3,"['training/874', 'training/874', 'training/874']"
11168,11169,kerin,ORG,2,"['training/874', 'training/874', 'training/874']"
11169,11170,&lt;george morton ltd> to,ORG,1,['training/8748']
11170,11171,hojatoleslam akbar hashemi rafsanjani,ORG,1,['training/8749']
11171,11172,volvo group company,ORG,1,['training/8761']
11172,11173,catena,ORG,4,"['training/8761', 'training/8761', 'training/8761', 'training/8761']"
11173,11174,safveans ab,ORG,1,['training/8761']
11174,11175,jacobson och ponsbach fondkommission ab,ORG,1,['training/8761']
11175,11176,herrington's,ORG,2,"['training/8765', 'training/9436']"
11176,11177,u.s. national security,ORG,1,"['training/8982', 'training/8765']"
11177,11178,claremont group ltd,ORG,1,['training/8771']
11178,11179,champion products inc,ORG,1,['training/8771']
11179,11180,claremont,ORG,3,"['training/8758', 'training/8758', 'training/8771', 'training/8771', 'training/8771', 'training/8771', 'training/8771']"
11180,11181,"walsh, greenwood and co",ORG,1,['training/8771']
11181,11182,dixons cyclops',ORG,1,['training/8778']
11182,11183,resources inc>,ORG,1,['training/8780']
11183,11184,j.m. resources inc,ORG,1,['training/8780']
11184,11185,dei acquisition corp,ORG,1,['training/8780']
11185,11186,interfirst venture corp,ORG,1,['training/8780']
11186,11187,neomar resources inc,ORG,1,['training/8780']
11187,11188,astrotech international corp,ORG,1,['training/8781']
11188,11189,"rockwell venture capital inc,",ORG,1,['training/8781']
11189,11190,astrotech,ORG,2,"['training/8781', 'training/8781']"
11190,11191,"w.f. rockwell jr,",ORG,1,['training/8781']
11191,11192,cyanamid co,ORG,1,['training/8784']
11192,11193,sudan news agency,ORG,1,['training/8796']
11193,11194,suna,ORG,1,"['training/8796', 'training/8796']"
11194,11195,imf,ORG,1,['training/8796']
11195,11196,southern national corp,ORG,1,['training/8797']
11196,11197,national semiconductor corp,ORG,1,['training/8799']
11197,11198,transamerica sells occidental life australia equity investment company &lt;battery group ltd>,ORG,1,['training/882']
11198,11199,&lt;occidental life insurance co of australia ltd>,ORG,1,['training/882']
11199,11200,pratt group,ORG,1,['training/882']
11200,11201,occidental life,ORG,1,['training/882']
11201,11202,&lt;shell u.k. ltd's,ORG,1,['training/8820']
11202,11203,haslam,ORG,1,['training/8820']
11203,11204,calny inc rejects,ORG,2,"['training/8822', 'training/8822']"
11204,11205,pepsico inc acquisition,ORG,2,"['training/8822', 'training/8822']"
11205,11206,cyclops common,ORG,1,['training/8823']
11206,11207,gnb,ORG,2,"['training/8830', 'training/8830']"
11207,11208,french unit &lt;gnb inc>,ORG,1,['training/8830']
11208,11209,compagnie,ORG,1,['training/8830']
11209,11210,calny,ORG,2,"['training/8836', 'training/8836']"
11210,11211,national heritage,ORG,2,"['training/8849', 'training/8849']"
11211,11212,owens-illinois inc.,ORG,1,['training/8853']
11212,11213,owen-illinois inc,ORG,1,['training/8853']
11213,11214,the greens creek mine,ORG,1,['training/8854']
11214,11215,&lt;exaias resources corp>,ORG,1,['training/8854']
11215,11216,lamborghini,ORG,4,"['training/8855', 'training/8855', 'training/8855', 'training/8855']"
11216,11217,&lt;automobili lamborghini spa,ORG,1,['training/8855']
11217,11218,free gulf navigation,ORG,1,['training/8856']
11218,11219,the freedom of navigation,ORG,1,['training/8856']
11219,11220,prudential records,ORG,1,['training/8861']
11220,11221,crs sirrine inc,ORG,1,['training/8863']
11221,11222,the general reserve,ORG,1,['training/8863']
11222,11223,crss,ORG,1,['training/8863']
11223,11224,&lt;cfs staley continental> and &lt;wolf,ORG,1,['training/8866']
11224,11225,alcan aluminium ltd.,ORG,1,['training/8873']
11225,11226,rugeroni,ORG,1,"['training/8873', 'training/8873']"
11226,11227,the international primary,ORG,1,['training/8873']
11227,11228,bp hecla minging co,ORG,1,['training/8877']
11228,11229,pacific western airlines,ORG,1,['training/8880']
11229,11230,&lt;pacific western airlines corp>,ORG,1,['training/8880']
11230,11231,pacific western airlines ltd,ORG,1,['training/8880']
11231,11232,pacific western,ORG,1,"['training/11490', 'training/8880', 'training/8880']"
11232,11233,canadian pacific airlines,ORG,1,['training/8880']
11233,11234,elders energy futures inc,ORG,1,['training/8882']
11234,11235,industrial bank of japan,ORG,2,"['training/889', 'training/955']"
11235,11236,sumitomo bank ltd's,ORG,2,"['training/889', 'training/955']"
11236,11237,the ec special committee on agriculture representatives,ORG,1,['training/8895']
11237,11238,&lt;stet - societa finanziaria telefonica p.a.,ORG,1,['training/8906']
11238,11239,thomson-,ORG,1,['training/8906']
11239,11240,olivetti,ORG,2,"['training/8906', 'training/8906']"
11240,11241,nabisco canada,ORG,1,['training/8909']
11241,11242,&lt;nestle s.a.>'s,ORG,1,['training/8909']
11242,11243,&lt;nabisco brands ltd>'s,ORG,1,['training/8909']
11243,11244,sanborn,ORG,1,['training/8909']
11244,11245,celeron corp subsidiary,ORG,1,['training/8914']
11245,11246,steak inc>,ORG,1,['training/8916']
11246,11247,gordon jewelry corp,ORG,1,['training/8919']
11247,11248,carlisle capital corp,ORG,1,['training/8919']
11248,11249,manufacturers hanover trust co and cit group,ORG,1,['training/8932']
11249,11250,cyclops or,ORG,1,['training/8932']
11250,11251,amalgamated metal trading ltd,ORG,1,['training/8933']
11251,11252,eastman chemicals,ORG,1,['training/8940']
11252,11253,poy,ORG,1,['training/8940']
11253,11254,carolina eastman,ORG,5,"['training/8940', 'training/8940', 'training/8940', 'training/8940', 'training/8940']"
11254,11255,tennessee eastman,ORG,1,['training/8940']
11255,11256,eastman chemical products inc,ORG,1,['training/8940']
11256,11257,holsten defense corp.,ORG,1,['training/8940']
11257,11258,usda personnel,ORG,1,['training/8941']
11258,11259,illinois co-op,ORG,1,['training/8943']
11259,11260,illinois cooperative futures co.,ORG,2,"['training/8943', 'training/8943']"
11260,11261,"growmark, inc.",ORG,1,['training/8943']
11261,11262,illinois cooperative,ORG,1,['training/8943']
11262,11263,illinois co-op's,ORG,1,['training/8943']
11263,11264,the national council of farm cooperatives,ORG,1,['training/8943']
11264,11265,farmers export co.,ORG,1,['training/8943']
11265,11266,the illinois cooperative,ORG,1,['training/8943']
11266,11267,growmark,ORG,1,['training/8943']
11267,11268,illinois cooperative futures co. mulligan,ORG,1,['training/8943']
11268,11269,milwaukee co.,ORG,1,['training/8944']
11269,11270,photonics inc,ORG,1,['training/8945']
11270,11271,&lt;radix organization inc>,ORG,1,['training/8945']
11271,11272,calumet industries inc,ORG,1,['training/8959']
11272,11273,bank of thailand,ORG,1,['training/896']
11273,11274,nimit nonthapanthawat,ORG,1,['training/896']
11274,11275,the &lt;bangkok bank ltd>,ORG,1,['training/896']
11275,11276,nonthapanthawat,ORG,1,['training/896']
11276,11277,financial corp of america,ORG,1,['training/8962']
11277,11278,petroeleos de venezuela,ORG,1,['training/8964']
11278,11279,hernandez,ORG,1,"['training/8964', 'training/10192', 'training/10192', 'training/10192', 'training/8964', 'training/8964', 'training/8964', 'training/8964']"
11279,11280,signet banking corp regular,ORG,1,['training/8968']
11280,11281,imperial,ORG,4,"['training/8971', 'training/8971', 'training/8971', 'training/8971']"
11281,11282,arden haynes,ORG,1,['training/8971']
11282,11283,haynes,ORG,3,"['training/8971', 'training/8971', 'training/8971']"
11283,11284,european business cpc international inc,ORG,1,['training/8974']
11284,11285,agricola finanziaria spa,ORG,1,['training/8974']
11285,11286,the arnold foods and old,ORG,1,['training/8974']
11286,11287,arnold foods,ORG,1,['training/8974']
11287,11288,grant industries inc,ORG,1,['training/8975']
11288,11289,mobex,ORG,1,['training/8975']
11289,11290,mobex acquisition corp unit,ORG,1,['training/8975']
11290,11291,siemens information systems inc,ORG,1,['training/8977']
11291,11292,the commerce department primary authority,ORG,1,['training/8982']
11292,11293,united technologies end,ORG,1,['training/8987']
11293,11294,pei-yuan chia,ORG,1,['training/8991']
11294,11295,sundor group,ORG,1,['training/8996']
11295,11296,group inc>,ORG,1,['training/8996']
11296,11297,dwg corp's,ORG,1,['training/8996']
11297,11298,texun inc's,ORG,1,['training/8996']
11298,11299,harvard industries,ORG,1,['training/8998']
11299,11300,hayes,ORG,1,"['training/8998', 'training/8998', 'training/8998']"
11300,11301,the u.s. dollar,ORG,1,['training/9007']
11301,11302,viratek inc eastman kodak,ORG,1,['training/9010']
11302,11303,viratek inc,ORG,1,['training/9010']
11303,11304,the international union of electronic workers,ORG,1,['training/9015']
11304,11305,bywater,ORG,1,"['training/9015', 'training/9015']"
11305,11306,business aviation &lt;midivest inc>,ORG,1,['training/9020']
11306,11307,&lt;business aviation inc> of sioux falls,ORG,1,['training/9020']
11307,11308,federal reserve board and,ORG,1,['training/9022']
11308,11309,noverco inc,ORG,1,['training/9027']
11309,11310,sceptre resources ltd,ORG,1,['training/9027']
11310,11311,noverco,ORG,4,"['training/9027', 'training/9027', 'training/9027', 'training/9027']"
11311,11312,nashua corp,ORG,1,['training/9033']
11312,11313,data corp>,ORG,1,['training/9033']
11313,11314,meeting gencorp inc,ORG,1,['training/9036']
11314,11315,goldfields plc's,ORG,1,['training/904']
11315,11316,vermont financial,ORG,1,['training/9040']
11316,11317,vermont financial services corp,ORG,1,['training/9040']
11317,11318,ksz co inc resorts international,ORG,1,['training/9041']
11318,11319,ksz co inc,ORG,1,['training/9041']
11319,11320,comtec program gartner group inc,ORG,1,['training/9045']
11320,11321,gartner,ORG,1,['training/9045']
11321,11322,gartner group,ORG,1,['training/9045']
11322,11323,&lt;ksz co inc>,ORG,1,['training/9047']
11323,11324,ri acquisition co inc,ORG,1,['training/9047']
11324,11325,ri,ORG,1,['training/9047']
11325,11326,davies cos>,ORG,1,['training/9047']
11326,11327,the crosby estate,ORG,1,['training/9047']
11327,11328,nipsco,ORG,1,['training/9053']
11328,11329,the indiana supreme court,ORG,1,['training/9053']
11329,11330,the house banking committee,ORG,3,"['training/9055', 'training/9656', 'training/9681']"
11330,11331,usda soybean,ORG,1,['training/9058']
11331,11332,kirschner medical corp,ORG,1,['training/9059']
11332,11333,the international trade commission,ORG,1,['training/9060']
11333,11334,maryland national corp,ORG,1,['training/9064']
11334,11335,maryland national bank,ORG,2,"['training/9064', 'training/9064']"
11335,11336,american security bank,ORG,2,"['training/9064', 'training/9064']"
11336,11337,mnc financial inc,ORG,1,['training/9064']
11337,11338,petroleos de venezuela s.a,ORG,1,['training/9065']
11338,11339,chacin,ORG,1,['training/9065']
11339,11340,reimpell,ORG,1,['training/9065']
11340,11341,usda to express,ORG,1,['training/9069']
11341,11342,california microwave inc,ORG,1,['training/9072']
11342,11343,argo communications corp.,ORG,1,['training/9072']
11343,11344,jacobs borg-warner corp,ORG,1,['training/9075']
11344,11345,the u.s. commerce department's,ORG,1,['training/9076']
11345,11346,laurence crink jr,ORG,1,['training/9081']
11346,11347,rb industries,ORG,1,['training/9081']
11347,11348,general acquisition inc's,ORG,1,['training/9088']
11348,11349,american international group inc,ORG,1,['training/9090']
11349,11350,american international insurance co ltd,ORG,1,['training/9090']
11350,11351,johannesburg insurance holdings ltd,ORG,1,['training/9090']
11351,11352,gulf or pacific northwest ports,ORG,1,['training/9094']
11352,11353,bayou resources inc,ORG,1,['training/9098']
11353,11354,patrick petroleum co,ORG,1,['training/9098']
11354,11355,gulton industries inc,ORG,1,['training/9102']
11355,11356,mark iv industries inc.,ORG,1,['training/9102']
11356,11357,golden north,ORG,1,['training/9104']
11357,11358,deadline ps group inc,ORG,1,['training/9108']
11358,11359,ps group,ORG,1,['training/9108']
11359,11360,the university of michigan's,ORG,1,['training/9110']
11360,11361,transportation research institute,ORG,1,['training/9110']
11361,11362,chevy,ORG,1,['training/9110']
11362,11363,studebaker,ORG,1,['training/9110']
11363,11364,the national automobile dealers association,ORG,1,['training/9110']
11364,11365,chevrolet,ORG,3,"['training/9110', 'training/9110', 'training/9110']"
11365,11366,chapman energy inc,ORG,1,['training/9112']
11366,11367,troon partners ltd,ORG,1,['training/9112']
11367,11368,troon requires troon,ORG,1,['training/9112']
11368,11369,troon,ORG,2,"['training/9112', 'training/9112']"
11369,11370,chapman,ORG,1,"['training/9112', 'training/9112', 'training/9112']"
11370,11371,house of,ORG,2,"['training/9117', 'training/9981']"
11371,11372,u.s/japan,ORG,2,"['training/9134', 'training/9220']"
11372,11373,james capel (far east) ltd,ORG,1,"['training/9139', 'training/8595']"
11373,11374,christian dior,ORG,1,['training/9139']
11374,11375,mercedes benz,ORG,1,['training/9139']
11375,11376,&lt;dairy farm international ltd> last september,ORG,1,['training/9139']
11376,11377,jardine,ORG,1,"['training/9139', 'test/14911', 'training/10291', 'training/10291', 'training/10341', 'training/9139', 'training/9139']"
11377,11378,&lt;jardine fleming holdings ltd>,ORG,1,['training/9139']
11378,11379,xiamen international bank,ORG,3,"['training/9142', 'training/9142', 'training/9142']"
11379,11380,&lt;luso international bank ltd>,ORG,1,['training/9142']
11380,11381,&lt;panin holdings ltd>,ORG,1,['training/9142']
11381,11382,panin holdings,ORG,1,['training/9142']
11382,11383,agricultural bank of china,ORG,1,['training/9142']
11383,11384,kogyo co ltd> (,ORG,1,['training/9147']
11384,11385,brussels - ferruzzi,ORG,1,['training/9152']
11385,11386,cpc international,ORG,2,"['training/9152', 'training/9152']"
11386,11387,european mills,ORG,1,['training/9152']
11387,11388,&lt;ente nazionale,ORG,1,['training/9155']
11388,11389,the national military office for strategic industries,ORG,1,['training/9155']
11389,11390,agricola finanziara spa,ORG,1,['training/9156']
11390,11391,japan trade ministry,ORG,2,"['training/9162', 'training/9162']"
11391,11392,the sugar importers association,ORG,1,['training/9163']
11392,11393,cwe,ORG,3,"['training/9163', 'training/9163', 'training/9163']"
11393,11394,reuters miti,ORG,2,"['training/9166', 'training/9222']"
11394,11395,&lt;arab banking corp> and &lt;gulf international bank,ORG,1,['training/9170']
11395,11396,bsc,ORG,1,['training/9170']
11396,11397,bank &lt;saudi,ORG,1,['training/9170']
11397,11398,lt;saudi american bank>,ORG,1,['training/9170']
11398,11399,bahrain monetary agency,ORG,1,['training/9170']
11399,11400,&lt;arab national bank>,ORG,1,['training/9170']
11400,11401,guinness seeks,ORG,1,['training/9172']
11401,11402,basf u.s.,ORG,1,['training/9175']
11402,11403,basf corp,ORG,1,['training/9175']
11403,11404,basf corp turnover,ORG,1,['training/9175']
11404,11405,inmont corp bought,ORG,1,['training/9175']
11405,11406,argos,ORG,1,['training/9182']
11406,11407,saks fifth avenue,ORG,1,['training/9182']
11407,11408,537p,ORG,1,['training/9182']
11408,11409,allied dunbar,ORG,2,"['training/9182', 'training/9182']"
11409,11410,western australia's,ORG,1,['training/9190']
11410,11411,big bell,ORG,2,"['training/9190', 'training/9190']"
11411,11412,big bell.,ORG,1,['training/9190']
11412,11413,fata european group,ORG,1,['training/9192']
11413,11414,kloeckner &amp,ORG,1,['training/9202']
11414,11415,kloeckner,ORG,1,"['training/9202', 'training/12524', 'training/9202', 'training/9202']"
11415,11416,phillips petroleum co.,ORG,1,['training/9204']
11416,11417,krupp industrietechnik gmbh,ORG,1,['training/9205']
11417,11418,samsung,ORG,2,"['training/9205', 'training/9205']"
11418,11419,industries co. ltd,ORG,1,['training/9205']
11419,11420,the pohang iron and steel co. ltd,ORG,1,['training/9205']
11420,11421,cathay pacific airways,ORG,1,['training/9206']
11421,11422,swire,ORG,2,"['training/9206', 'training/9206']"
11422,11423,united dockyard ltd>,ORG,1,['training/9206']
11423,11424,gulf oilfield,ORG,1,['training/9208']
11424,11425,abu dhabi's,ORG,1,['training/9208']
11425,11426,the abu dhabi,ORG,1,['training/9208']
11426,11427,compagnie francaise des petroles,ORG,1,['training/9208']
11427,11428,comalco,ORG,7,"['training/921', 'training/921', 'training/921', 'training/921', 'training/938', 'training/938', 'training/938', 'training/938']"
11428,11429,&lt;new zealand aluminium smelters ltd>,ORG,1,['training/921']
11429,11430,&lt;sumitomo,ORG,1,['training/921']
11430,11431,&lt;commonwealth aluminium corp>,ORG,1,['training/921']
11431,11432,comalco ltd's,ORG,1,['training/922']
11432,11433,commodity house,ORG,1,['training/9234']
11433,11434,f. man ltd,ORG,1,['training/9234']
11434,11435,yeo hiap seng ltd,ORG,1,['training/9234']
11435,11436,yeo,ORG,1,"['training/9234', 'training/4845']"
11436,11437,duriron co inc,ORG,1,['training/9239']
11437,11438,valtek inc,ORG,1,['training/9239']
11438,11439,rowley-,ORG,1,['training/9242']
11439,11440,rowley-scher reprographics inc,ORG,1,['training/9242']
11440,11441,rowley-scher,ORG,1,['training/9242']
11441,11442,cayacq corp,ORG,1,['training/9246']
11442,11443,lt;renouf corp international>,ORG,1,['training/9252']
11443,11444,fesharaki,ORG,1,['training/9253']
11444,11445,petrominerals corp,ORG,1,['training/9258']
11445,11446,universal adhesives &lt;timminco ltd>,ORG,1,['training/9259']
11446,11447,universal adhesives inc,ORG,1,['training/9259']
11447,11448,timminco,ORG,1,"['training/9259', 'training/9259']"
11448,11449,chemlawn waste management,ORG,1,['training/9264']
11449,11450,thomson mckinnon u.s. government fund,ORG,1,['training/9271']
11450,11451,norsk agip,ORG,1,['training/9279']
11451,11452,norske shell,ORG,2,"['training/9279', 'training/9279']"
11452,11453,/s. statoil,ORG,1,['training/9279']
11453,11454,texas eastern and &lt;petroleo,ORG,1,['training/9279']
11454,11455,esso norge a/s,ORG,1,['training/9279']
11455,11456,the british petroleum co plc's,ORG,1,['training/9279']
11456,11457,petrofina sa's,ORG,1,['training/9279']
11457,11458,arco norge a/s,ORG,1,['training/9279']
11458,11459,marine norge,ORG,1,['training/9279']
11459,11460,new york inc,ORG,1,['training/9280']
11460,11461,t.c,ORG,1,"['training/9280', 'training/9280']"
11461,11462,horizon bank,ORG,1,['training/9284']
11462,11463,"wmx acquisition corp,",ORG,1,['training/9285']
11463,11464,ecolab inc,ORG,1,['training/9285']
11464,11465,&lt;myriad group inc>,ORG,1,['training/9288']
11465,11466,esmah nevada inc and,ORG,1,['training/9290']
11466,11467,the bank of japan and bank of england,ORG,1,['training/9295']
11467,11468,western savings crossland savings fsb,ORG,1,['training/9296']
11468,11469,crossland,ORG,3,"['training/9296', 'training/9296', 'training/9296', 'training/9296']"
11469,11470,crossland savings fsb,ORG,1,['training/9296']
11470,11471,crossland savings fsla,ORG,1,['training/9296']
11471,11472,western,ORG,1,['training/9296']
11472,11473,&lt;linotype gmbh>,ORG,1,['training/9302']
11473,11474,pioneer-,ORG,1,['training/9306']
11474,11475,cmte,ORG,2,"['training/9308', 'training/9308']"
11475,11476,air u.k. ltd,ORG,1,['training/932']
11476,11477,thermo process systems inc,ORG,2,"['training/9324', 'training/9925']"
11477,11478,&lt;midland-ross corp>,ORG,1,['training/9324']
11478,11479,izvestia,ORG,1,['training/9327']
11479,11480,utilicorp united corp,ORG,1,['training/9328']
11480,11481,cominco ltd of vancouver,ORG,1,['training/9328']
11481,11482,british columbia utilities commission,ORG,1,['training/9328']
11482,11483,tseng laboratories inc,ORG,1,['training/9330']
11483,11484,tseng,ORG,1,"['training/9330', 'training/9330']"
11484,11485,maytag,ORG,1,['training/9337']
11485,11486,the travelers corp's,ORG,1,['training/9338']
11486,11487,the equitable realty network inc.,ORG,1,['training/9338']
11487,11488,mcdermott international inc,ORG,1,['training/9343']
11488,11489,degussa a.g.,ORG,1,['training/9345']
11489,11490,degussa,ORG,2,"['training/9345', 'training/9345']"
11490,11491,the british broadcasting corp,ORG,1,['training/9348']
11491,11492,breakwater novamin,ORG,1,['training/9357']
11492,11493,breakwater resources ltd,ORG,1,['training/9363']
11493,11494,commonwealth realty trust,ORG,1,['training/9365']
11494,11495,bay financial corp,ORG,1,['training/9365']
11495,11496,comalco ltd,ORG,1,['training/938']
11496,11497,commonwealth aluminium corp unit,ORG,1,['training/938']
11497,11498,columbia aluminium corp.,ORG,1,['training/938']
11498,11499,seaxe energy corp.,ORG,1,['training/9381']
11499,11500,tcby enterprises inc,ORG,1,['training/9383']
11500,11501,tcby enetrprises,ORG,1,['training/9383']
11501,11502,kuwait petroleum corp,ORG,1,['training/939']
11502,11503,&lt;ultramar golden eagle ltd>,ORG,1,['training/939']
11503,11504,consolidated norex,ORG,1,['training/9392']
11504,11505,triweb resources &,ORG,1,['training/9392']
11505,11506,norex resources ltd>,ORG,1,['training/9392']
11506,11507,triweb resources ltd,ORG,1,['training/9392']
11507,11508,the thai agriculture ministry,ORG,1,['training/9393']
11508,11509,the new york world,ORG,1,['training/9398']
11509,11510,navistar international corp,ORG,1,['training/9403']
11510,11511,lennox,ORG,3,"['training/9403', 'training/9403', 'training/9403']"
11511,11512,navistar international transportation corp,ORG,1,['training/9403']
11512,11513,navistar international,ORG,1,['training/9403']
11513,11514,navistar international corp.,ORG,1,['training/9403']
11514,11515,u.s. senate panel,ORG,1,['training/9406']
11515,11516,fas,ORG,3,"['training/9406', 'training/9406', 'training/9406']"
11516,11517,524p,ORG,1,['training/9408']
11517,11518,chemie ag,ORG,1,['training/9410']
11518,11519,reichhold chemie ag,ORG,1,['training/9410']
11519,11520,international broadcasting corp,ORG,1,['training/9413']
11520,11521,synalloy corp,ORG,1,['training/9431']
11521,11522,blackman uhler chemical,ORG,1,['training/9431']
11522,11523,intex products inc,ORG,1,['training/9431']
11523,11524,&lt;trimac ltd>'s,ORG,1,['training/9432']
11524,11525,tricil,ORG,1,['training/9432']
11525,11526,commerzbank of west germany,ORG,2,"['training/9435', 'training/9435']"
11526,11527,energy/,ORG,1,['training/9436']
11527,11528,&lt;commerzbank ag,ORG,1,['training/9443']
11528,11529,peking mobil,ORG,1,['training/945']
11529,11530,beleggingen messidor ltd,ORG,1,['training/9454']
